index,URL,Date,Event,Location,TYPE,Artist,ArtistID,ArtistPOP,TracksID,TracksPOP,Tracks
120,https://milla-club.de/jazz-jam-3/,2023-10-13 22:00:00,Jazz Jam,milla_club,konzert,['jazz jam'],[[['2VQmB7dgKLHJve0htcYfiQ']]],[[[55]]],"[[['2EhrFpsVC4rkiCf86AeVdv', '7h4Ayplz18fKgoPUIWfaJd', '4z3fcWQdyZEs6lULJ87TI0', '6Bp14zQZMHbZGOSuTIHkyF', '1byqPlC5Auv9pmaCJpGGqQ', '0WYwVCkmXls0rYnZrruAX4', '0rlmAIIhMnD1750HZibwLD', '2EQ3JTfKv0W4bfpwp7Q0N4', '5sO9OlDHzrdh3yqT89Cpce', '0yd29PdljMYYz4yNL9ZhzF']]]","[[[70, 63, 59, 54, 53, 53, 50, 49, 48, 47]]]","[[['0rlmAIIhMnD1750HZibwLD', '2EhrFpsVC4rkiCf86AeVdv', '7h4Ayplz18fKgoPUIWfaJd']]]"
119,https://milla-club.de/max-prosa-sascha-stiehler/,2023-10-13 22:00:00,Max Prosa & Sascha Stiehler,milla_club,konzert,"['max prosa & sascha stiehler', 'max prosa ', ' sascha stiehler']","[[['0UU6joGwY7wUWWDyaPNKSF'], ['1kSovQI0yGIwnbrRcaTMbn']]]","[[[35], [7]]]","[[['7ExJn2QdwZOd4RH8Trk3rr', '3VyhKnsWF9sJmZpR3ex1fH', '6vAUQ5H1rIu2olYdk5iBCZ', '6UgZG6hCHu7X9jPgBl2j6q', '0DklrPBtZVtActKe2CXpY2', '7t5QTBpauYcvkCP3ep0GZy', '4knTm3tLHfmSxJYD5Vk5Jz', '1TSAbD7PYaCjnG6MuwSpLm', '2qXSJ2U5cFXnKQCiLIaUkR', '5m0x14UmSrzd2ri7ZYnntt'], ['7ExJn2QdwZOd4RH8Trk3rr', '3VyhKnsWF9sJmZpR3ex1fH', '6vAUQ5H1rIu2olYdk5iBCZ', '6UgZG6hCHu7X9jPgBl2j6q', '0DklrPBtZVtActKe2CXpY2', '7t5QTBpauYcvkCP3ep0GZy', '4knTm3tLHfmSxJYD5Vk5Jz', '1TSAbD7PYaCjnG6MuwSpLm', '2qXSJ2U5cFXnKQCiLIaUkR', '5m0x14UmSrzd2ri7ZYnntt']]]","[[[48, 42, 30, 37, 37, 35, 31, 30, 26, 24], [48, 42, 30, 37, 37, 35, 31, 30, 26, 24]]]","[[['1TSAbD7PYaCjnG6MuwSpLm', '4knTm3tLHfmSxJYD5Vk5Jz', '7ExJn2QdwZOd4RH8Trk3rr']]]"
118,https://milla-club.de/maika-hannah-weiss-group/,2023-10-13 22:00:00,MAIKA & Hannah Weiss Group,milla_club,konzert,"['maika & hannah weiss group', 'maika ', ' hannah weiss group']",[[['23qto2LKAJoFxdffbvVvKC']]],[[[35]]],"[[['1EbpAImlgu9c33PfKZETUh', '5XKlA3quK3SopnGjbwfPWm', '7zHVCeaIPMG1Xjvk6VgKXY', '1miRVACeQmgxM4BNNqJzOM', '7Ges3fLw07zYeF0lZMatOw', '1ZnFeQcIXxYvAK5ddfxFIL', '5RR3evBnH7IzG4p7Ewh4Fh', '2svUyDsDWGUWsHtESqYgEp', '42wFAaSRhKJMey3QCOLqsL', '5Kg5BqxlemJuEUJh7oAVt0']]]","[[[37, 29, 26, 25, 22, 20, 19, 18, 8, 17]]]","[[['1EbpAImlgu9c33PfKZETUh', '1ZnFeQcIXxYvAK5ddfxFIL', '2svUyDsDWGUWsHtESqYgEp']]]"
117,https://milla-club.de/philine-sonny/,2023-10-13 22:00:00,Philine Sonny,milla_club,konzert,['philine sonny'],[[['5NXT9hOfNLjOMnXqCqzR2t']]],[[[36]]],"[[['7zERKoQkaTvOLdyQzsHoxd', '6dqSEB3o1HZ7dmBgUbJy4e', '3Ax6AtWNQxbqi7QlZ32W7q', '4XUvxZgvrvAoIpeEdzt9mi', '2aCzRuNIwKGl3tVTrFFSCF', '3DTaMVWs1eDCQCj6fl1lEq', '4FZ8xLFW2DjqhlJtPoTLRf', '26kYvpZynI7uE1PCMUiJ90', '7GBICrZrD9QwH2pFXZKkes', '3Tookmk2JCdbIUSXCZgtpE']]]","[[[48, 47, 44, 42, 26, 33, 21, 18, 20, 17]]]","[[['2aCzRuNIwKGl3tVTrFFSCF', '3Tookmk2JCdbIUSXCZgtpE', '7zERKoQkaTvOLdyQzsHoxd']]]"
116,https://milla-club.de/teenage-dads/,2023-10-13 22:00:00,Teenage Dads,milla_club,konzert,['teenage dads'],[[['0GEHcYh6naBVfaLKy7CEhw']]],[[[43]]],"[[['5NZFQfsInH8LasOfEZVsfm', '1rBmKmG7hM3gp4lpKQCmj1', '5o6rgaeCzEbcbehLhU91Q1', '3ouCBumDkGHdhIAHavtvya', '54VJI7n7bc9UCZdDUo0dBN', '0deHv1IXtdQSpJyfZ1Xy4a', '52OwEablQYMQo5n3C690CM', '41X5yVgwEhsfUjgfRV6rke', '1J5EmGSharmwkJn9xe5y6I', '31fLBp5YftV0HLK6ozUwQA']]]","[[[45, 50, 47, 46, 44, 44, 41, 42, 42, 37]]]","[[['1J5EmGSharmwkJn9xe5y6I', '1rBmKmG7hM3gp4lpKQCmj1', '5o6rgaeCzEbcbehLhU91Q1']]]"
115,https://milla-club.de/moritz/,2023-10-13 22:00:00,MORITZ,milla_club,konzert,['moritz'],[[['4ulEqDrtTHPfgzN5x4476F']]],[[[45]]],"[[['1tLmA7WYi4WdWWiJqoLw8H', '0cEIXLCGo2hgCV43JQhBpi', '0ozH8JbPT5R4f1ytKIfLqv', '11VxgnuqOPfRDKw3eNUytp', '7qTe66kzd8Y4tGosROxbhW', '0GaEzo8Jiu3jJ53NpXgaGy', '2xVle5d279kzykq1xkbPgP', '4GoeQ60yTbiBGCXBp5Ld9n', '2x5VH20tVNAobj5RZPjcK9', '20X02EvXF5U4iTmIrs8MnC']]]","[[[25, 24, 24, 24, 23, 23, 23, 23, 23, 23]]]","[[['0cEIXLCGo2hgCV43JQhBpi', '11VxgnuqOPfRDKw3eNUytp', '1tLmA7WYi4WdWWiJqoLw8H']]]"
114,https://milla-club.de/rhonda/,2023-10-13 22:00:00,Rhonda,milla_club,konzert,['rhonda'],[[['1YwWRWSyYMHOakq9YsiuWo']]],[[[29]]],"[[['7nSY1VUWTP4TcmmOeX9TIV', '0TWowh5KkZUGFzFJ9nOMoe', '1UGAgepnZXpJPnmMoU7SmU', '5Pj3WG4mr9FbfvrWMgnr16', '6Tjcgf7fLOyYzSTnoetEcj', '3398NBSxxkV2AqcxfPbqPc', '21b9wrF8dEUxrMUBvRNEcp', '3IwEUx9foC2ISBx8rLEb73', '6nOtabv1721uy1J5xaazMg', '2SKaBAaRd1Z8lCpoOGK8sq']]]","[[[24, 23, 23, 23, 22, 22, 22, 22, 21, 21]]]","[[['3IwEUx9foC2ISBx8rLEb73', '5Pj3WG4mr9FbfvrWMgnr16', '7nSY1VUWTP4TcmmOeX9TIV']]]"
113,https://milla-club.de/luca-vasta-2/,2023-10-13 22:00:00,Luca Vasta,milla_club,konzert,['luca vasta'],[[['1JVjSV4iG3WPqLLkKA9bCU']]],[[[22]]],"[[['6IraZOTnpcwsAUnYTSoKpl', '5KuGcINVHgxbkNcne60ivX', '1ZmGrCQGdhxNjWuXRPv9hV', '4Xzr1cR0hi8AG1dNFoOvrf', '3gIVIW3bRjCr4N57TUuq9M', '01RNgGZlSrx9jNaxbMHy94', '5W6BGEbScw7lRB8itaUQZ8', '0h2w4KxVynf2PVohwQGsH3', '27hltsq4nJbHkFH0Z8DYKi', '10nLincWP7Wo5478UhxkRo']]]","[[[35, 31, 25, 23, 22, 17, 18, 16, 16, 12]]]","[[['27hltsq4nJbHkFH0Z8DYKi', '5KuGcINVHgxbkNcne60ivX', '6IraZOTnpcwsAUnYTSoKpl']]]"
112,https://milla-club.de/marlo-grosshardt/,2023-10-13 22:00:00,Marlo Grosshardt,milla_club,konzert,['marlo grosshardt'],[[['0oUy6JfoeDteAPMDi1lNJo']]],[[[36]]],"[[['5QqW9HYSyXPi66MCMTxGVC', '2Sww227sDMO4volJHpOval', '22ZJkFZHTEQkbaJUSJJort', '7eW8INIOwnIMP0RZIM2b7p', '2GAZ1vffBBh5jeMN3aJxlH', '3wB6TNswjKikBGBpB7Q4hn', '1HlyXwDXj2KNNDlmDQ5Pja', '4H13dbrVUiM4HmY32Y5He6', '7dg5pJ5nx0ikRmlfUdW5Dw', '3OTEsuYNTzD3vGv8n157oo']]]","[[[44, 43, 38, 35, 38, 34, 31, 31, 29, 28]]]","[[['22ZJkFZHTEQkbaJUSJJort', '4H13dbrVUiM4HmY32Y5He6', '5QqW9HYSyXPi66MCMTxGVC']]]"
111,https://milla-club.de/joya-marleen/,2023-10-13 22:00:00,Joya Marleen,milla_club,konzert,['joya marleen'],[[['4vaE77ooZ6reoKW8b7YTeb']]],[[[39]]],"[[['5F5DRfuRA8tzaSB5YTN1Pz', '49k2jh99QkPqPIZgOzaW9g', '4B0pvMBFlE8pADYmkqa8n4', '1VWbNIK7yH8NWTPIyyxFR2', '5ycZEw0XrgJ8QPZFJkVKr1', '7deNy580xvtMQzvzXhlBwF', '7yJXJcjzhumLc7mcTqRvb6', '6mTNGnwQ27aK3ZSsmklZhZ', '719GvzjBnq4Dou0zKKDr9F', '0PFle6iuWBETOg3oFJSmsW']]]","[[[48, 48, 45, 38, 35, 38, 36, 35, 31, 29]]]","[[['4B0pvMBFlE8pADYmkqa8n4', '5F5DRfuRA8tzaSB5YTN1Pz', '7yJXJcjzhumLc7mcTqRvb6']]]"
64,https://milla-club.de/fancy-footwork-10/,2023-10-13 22:00:00,Fancy Footwork,milla_club,konzert,['fancy footwork'],,,,,
110,https://milla-club.de/charlotte-sands/,2023-10-13 22:00:00,Charlotte Sands,milla_club,konzert,['charlotte sands'],[[['2cAXhrWAztXGwk6r15ibW2']]],[[[55]]],"[[['2ptbBxMTCbFBefVMXwrdSC', '0IPKskRI33eRXjUhNUr9b5', '5IzJBDURDhsfIWXE2kGvWb', '0SqZvFpQbApABMTzwQ4rXh', '0TwK4x6GMaX8oXj8kRocku', '3RhNtJtFG0MoD8Eu3bl7Fz', '2bKMeqQHJCGOHqBTp7oroT', '0aKWr5K7ydkegVoxd3dBeM', '0hInN3yci5wTnqCl1DXShW', '1r8j5j9hBIlkz0onyxl4hO']]]","[[[63, 62, 62, 37, 51, 37, 52, 51, 50, 37]]]","[[['2bKMeqQHJCGOHqBTp7oroT', '2ptbBxMTCbFBefVMXwrdSC', '5IzJBDURDhsfIWXE2kGvWb']]]"
108,https://milla-club.de/ant-antic/,2023-10-13 22:00:00,Ant Antic,milla_club,konzert,['ant antic'],[[['7aKPljkfMF8UF2r7m28tuT']]],[[[32]]],"[[['5N4m2XRThL6q3hHa491kZD', '014UpIjvhvSsgAdw3AjQ59', '2WBi7rkvCz1imlFD7QhtdF', '6BWNepkd7WoAt45ezrtjRH', '5e3WdtGl5QskP1PfrahHnb', '4gEnjFTu8yY07mOuECcsjj', '6bN2J3oM1dbIE3gLxTHJh0', '30g8zEUlysckt2LmyugEwS', '6UHxVzKa2GFwLY4QyAhi5S', '0BTLhAxGmN4FuEDolmjlYP']]]","[[[48, 42, 39, 30, 28, 21, 19, 19, 18, 17]]]","[[['014UpIjvhvSsgAdw3AjQ59', '2WBi7rkvCz1imlFD7QhtdF', '5N4m2XRThL6q3hHa491kZD']]]"
107,https://milla-club.de/jazz-jam-6/,2023-10-13 22:00:00,Jazz Jam,milla_club,konzert,['jazz jam'],[[['2VQmB7dgKLHJve0htcYfiQ']]],[[[55]]],"[[['2EhrFpsVC4rkiCf86AeVdv', '7h4Ayplz18fKgoPUIWfaJd', '4z3fcWQdyZEs6lULJ87TI0', '6Bp14zQZMHbZGOSuTIHkyF', '1byqPlC5Auv9pmaCJpGGqQ', '0WYwVCkmXls0rYnZrruAX4', '0rlmAIIhMnD1750HZibwLD', '2EQ3JTfKv0W4bfpwp7Q0N4', '5sO9OlDHzrdh3yqT89Cpce', '0yd29PdljMYYz4yNL9ZhzF']]]","[[[70, 63, 59, 54, 53, 53, 50, 49, 48, 47]]]","[[['0rlmAIIhMnD1750HZibwLD', '2EhrFpsVC4rkiCf86AeVdv', '5sO9OlDHzrdh3yqT89Cpce']]]"
106,https://milla-club.de/julianna-townsend/,2023-10-13 22:00:00,Julianna Townsend,milla_club,konzert,['julianna townsend'],[[['2ERmeJSc3ph4HTHMuSjXw6']]],[[[18]]],"[[['7KGJh2EX72W6H8XwzFwLCl', '0VwLW8b9dERw3xZj1bwzhe', '740ixyjTm36hSnqkWJ3YoJ', '5jKAMqg4CvW4J4ppnyRZt3', '7o28J7L4SuUFzxQfJdspvL', '5R2cQufjhZZGnExfQvDDMq', '31SUmCzpEQXqEfCN8PEcHJ', '3jtttXmJ1IkNPElUeM6rNb', '0XAXd95ibPTBvY9HT4RQ88', '5q2qF8NetyGxugldw1IAI3']]]","[[[32, 29, 27, 17, 14, 13, 12, 11, 10, 8]]]","[[['0VwLW8b9dERw3xZj1bwzhe', '3jtttXmJ1IkNPElUeM6rNb', '7KGJh2EX72W6H8XwzFwLCl']]]"
105,https://milla-club.de/messer/,2023-10-13 22:00:00,Messer,milla_club,konzert,['messer'],[[['25DnzR3jtrD8StkyyRCvHR']]],[[[48]]],"[[['4EwSiFlSMc2XJz4GIIBIvg', '6WOvBoRiCxJt8lpcGexUmu', '7iT07rJxNhdCliI07gOlFv', '3k7BwkLSkris1k99LRMpUv', '5WzvG1NFVoZEO2GJBOP1kp', '5pIRAA6iDa7aL5LSN1wQHp', '75oa2SHqk3hdtwBHUWIkV7', '01rjAeNJdwdlcezdaszvHz', '6rBV0yZXcfk21FfltAzDwW', '7cMmPMH9mgXnQtBabmSSFP']]]","[[[55, 54, 50, 43, 50, 46, 26, 44, 44, 44]]]","[[['4EwSiFlSMc2XJz4GIIBIvg', '6rBV0yZXcfk21FfltAzDwW', '7iT07rJxNhdCliI07gOlFv']]]"
104,https://milla-club.de/milla-song-slam-11/,2023-10-13 22:00:00,Milla Song Slam,milla_club,konzert,['milla song slam'],,,,,
103,https://milla-club.de/christin-henkel-2/,2023-10-13 22:00:00,Christin Henkel,milla_club,konzert,['christin henkel'],[[['04QzI6bTlT1PN7HBdd8gzy']]],[[[6]]],"[[['0mBwWcPNL02JMeZJjpmjvu', '6fHwdW2g07Tcyy6dORlrTI', '5AlIdoCYvMHJteqqUDg8yb', '6WkjGnZMmBfNb3SAUwzBfu', '7a6Meyp7dcO9ns7Zrfikal', '6vR4lUIvUL9eh1GIA9vDev', '45wwiqqUvVL1YBtt50B0UN', '5OXoqKkH8gbMeuaUBuqVs0', '5N2qMpK2MXEfewyhboSGcs', '23viSRwjNs2itOhrbZ67xI']]]","[[[15, 13, 9, 8, 5, 5, 4, 3, 3, 3]]]","[[['0mBwWcPNL02JMeZJjpmjvu', '6WkjGnZMmBfNb3SAUwzBfu', '6fHwdW2g07Tcyy6dORlrTI']]]"
102,https://milla-club.de/elena-rud/,2023-10-13 22:00:00,ELENA RUD,milla_club,konzert,['elena rud'],[[['7H55j50FUEqEhAVqJbIBuE']]],[[[22]]],"[[['598ExqyRPrvToU7EBdZpKK', '1t5SCBn1Zd6K1HnACOu3kK', '5h2bQR4LbZ4o221KqHbxSh', '4vPkj0svlkyGYacHbJPkqf', '4QOYcWcwNawNVue6lvIYYP', '77KoRnDQTluoML6K6QZzWj', '3xn4JcQIlnSzlmrd7hFUrg', '3waYw126Ub3Ltgi7zWaYfW', '7fqqqvrU6n6p1RW0zaaKOe', '0UKdxdbIbjlJiaovr0t9Ag']]]","[[[35, 34, 27, 25, 23, 12, 11, 9, 8, 10]]]","[[['0UKdxdbIbjlJiaovr0t9Ag', '4QOYcWcwNawNVue6lvIYYP', '598ExqyRPrvToU7EBdZpKK']]]"
101,https://milla-club.de/revelle/,2023-10-13 22:00:00,revelle,milla_club,konzert,['revelle'],[[['02EVANzKGRlR3TTTiaGAoA']]],[[[44]]],"[[['1bTNHPvRgDGe2s19htkcPF', '58B7uBTVteWmo0DOaouJXO', '0EXOrojhjt5MQwIkntt6QY', '4CfNig5027oUtLh453rGiJ', '0Sbdal6AMFArIyy6K2oH81', '24p3rBwIunzXjt8WOwu3eL', '3aeP42zs43i2N0dehfLhzW', '37d4udJ9HIqfdSz3RI3jvZ', '5bjhyuZXMnbtWF7b1kR7LE', '05kZPMVwwqXWnxyVgB9Ot7']]]","[[[56, 53, 50, 48, 42, 35, 40, 39, 36, 27]]]","[[['05kZPMVwwqXWnxyVgB9Ot7', '1bTNHPvRgDGe2s19htkcPF', '5bjhyuZXMnbtWF7b1kR7LE']]]"
100,https://milla-club.de/voiid/,2023-10-13 22:00:00,Voiid,milla_club,konzert,['voiid'],[[['5k1Hr3VeI3TXHwBh9ohm0b']]],[[[22]]],"[[['6pjuggNspdsmzRBPiQX6oq', '3nWCg3YbSc60J2StbdTKkl', '6l3PXi0PMidrzHcowgiDGj', '7uRaqlsYfQhUQXm2Qtr8t0', '7LNdYZOUAIehZOaj5ozqt1', '02DUfOvRkuFzLjxVx2NLRT', '0P61YeQnruXtx6u2iA5VGy', '6CpvmWX2y25i6JnqT6RplN', '5JwprAJKBFiHlBkshnPbJp', '1MiPH9jhnm91u7YXQcq5kz']]]","[[[34, 28, 21, 22, 22, 20, 7, 16, 18, 14]]]","[[['1MiPH9jhnm91u7YXQcq5kz', '5JwprAJKBFiHlBkshnPbJp', '6pjuggNspdsmzRBPiQX6oq']]]"
99,https://milla-club.de/the-dead-end-kids/,2023-10-13 22:00:00,The Dead End Kids,milla_club,konzert,['the dead end kids'],[[['7qII0Ck8TWZxYp0FBzSlj4']]],[[[12]]],"[[['4KA2RakrYcnpuYyfK6fHRO', '4yc4ej06RDWJ99rauD3O4l', '5cQVNDZ5ubAM8vEwAjDOKp', '7zADPWjA6VnHTqj39gQET4', '3SA7mFz4116N6a0Q4MFT9g', '5O7eN6eJtflMRjGD209pLU', '49Nsvw62VEpI5nMSRe0lzD', '7sDgWIWwFgVLWEKx1V0Q1n', '3NpOJiSk2kr11kGohFu0go', '6eATsLtmNtyWkTnI3JqSrO']]]","[[[18, 14, 14, 14, 13, 13, 12, 11, 10, 10]]]","[[['3SA7mFz4116N6a0Q4MFT9g', '4KA2RakrYcnpuYyfK6fHRO', '4yc4ej06RDWJ99rauD3O4l']]]"
98,https://milla-club.de/jazz-jam-4/,2023-10-13 22:00:00,Jazz Jam,milla_club,konzert,['jazz jam'],[[['2VQmB7dgKLHJve0htcYfiQ']]],[[[55]]],"[[['2EhrFpsVC4rkiCf86AeVdv', '7h4Ayplz18fKgoPUIWfaJd', '4z3fcWQdyZEs6lULJ87TI0', '6Bp14zQZMHbZGOSuTIHkyF', '1byqPlC5Auv9pmaCJpGGqQ', '0WYwVCkmXls0rYnZrruAX4', '0rlmAIIhMnD1750HZibwLD', '2EQ3JTfKv0W4bfpwp7Q0N4', '5sO9OlDHzrdh3yqT89Cpce', '0yd29PdljMYYz4yNL9ZhzF']]]","[[[70, 63, 59, 54, 53, 53, 50, 49, 48, 47]]]","[[['2EhrFpsVC4rkiCf86AeVdv', '4z3fcWQdyZEs6lULJ87TI0', '5sO9OlDHzrdh3yqT89Cpce']]]"
97,https://milla-club.de/diskonacht-am-tag-3/,2023-10-13 22:00:00,Diskonacht am Tag,milla_club,konzert,['diskonacht am tag'],,,,,
96,https://milla-club.de/taha/,2023-10-13 22:00:00,Taha,milla_club,konzert,['taha'],[[['6VEgyN5EAhLjuuUE4E8vJn']]],[[[36]]],"[[['35HzuvKZMAyANGVeH6rsI9', '119it9EEamyD2Hid987j32', '5tpxoUok7zjh5xRhoDhWYa', '2Hvq2fmY4EAiKXSJ9MUFAa', '4xFmz82u43la0Wbuoh97Mo', '34lH0MwTUHy6f8udC4rPNl', '0B9F2Nf219N1iZ43tjKD43', '644xJOSr1rIpxsmowIMn7l', '1TzfnIuQioG69QrcGnFLsJ', '5acw7TQV9uAEIWDdsjw7Ed']]]","[[[43, 37, 37, 36, 28, 33, 24, 31, 25, 31]]]","[[['2Hvq2fmY4EAiKXSJ9MUFAa', '35HzuvKZMAyANGVeH6rsI9', '644xJOSr1rIpxsmowIMn7l']]]"
109,https://milla-club.de/king-kong-kicks-indie-pop-party-3/,2023-10-13 22:00:00,King Kong Kicks – Indie Pop Party,milla_club,konzert,['king kong kicks – indie pop party'],,,,,
63,https://milla-club.de/ohne-fans/,2023-10-13 22:00:00,Ohne Fans,milla_club,konzert,['ohne fans'],,,,,
121,https://milla-club.de/jazz-jam-5/,2023-10-13 22:00:00,Jazz Jam,milla_club,konzert,['jazz jam'],[[['2VQmB7dgKLHJve0htcYfiQ']]],[[[55]]],"[[['2EhrFpsVC4rkiCf86AeVdv', '7h4Ayplz18fKgoPUIWfaJd', '4z3fcWQdyZEs6lULJ87TI0', '6Bp14zQZMHbZGOSuTIHkyF', '1byqPlC5Auv9pmaCJpGGqQ', '0WYwVCkmXls0rYnZrruAX4', '0rlmAIIhMnD1750HZibwLD', '2EQ3JTfKv0W4bfpwp7Q0N4', '5sO9OlDHzrdh3yqT89Cpce', '0yd29PdljMYYz4yNL9ZhzF']]]","[[[70, 63, 59, 54, 53, 53, 50, 49, 48, 47]]]","[[['0rlmAIIhMnD1750HZibwLD', '2EhrFpsVC4rkiCf86AeVdv', '6Bp14zQZMHbZGOSuTIHkyF']]]"
61,https://milla-club.de/gizmo-varillas/,2023-10-13 22:00:00,Gizmo Varillas * ausverkauft,milla_club,konzert,['gizmo varillas * ausverkauft'],,,,,
28,https://milla-club.de/duester-disco/,2023-10-13 22:00:00,Düster Disco,milla_club,konzert,['düster disco'],,,,,
27,https://milla-club.de/wigz-5/,2023-10-13 22:00:00,WIGZ,milla_club,konzert,['wigz'],[[['59GmlEkl4HEhS2poGnzCxc']]],[[[5]]],"[[['5reLClPruwSjMHdgFWATmd', '3bkx8jSudpTAD4CJc6KSpf', '56xDwuMlocDdlvLC6gi24A', '1KRgJIiZR9tMlCn3b1zNEY', '45DGoPxkjXxJuTmpZHIEM8', '4Ajpm5pDj2VfdamjcT5GGr', '0HVcsOxOtpNYH7xjbbWqqE', '39FkuLZKQYIPyuVfW4Jjcc', '2TeviRtHP8iLxN5vrrVhgf', '00BnPavJrPtImooiOmXCFf']]]","[[[10, 8, 5, 4, 2, 1, 1, 0, 0, 0]]]","[[['2TeviRtHP8iLxN5vrrVhgf', '56xDwuMlocDdlvLC6gi24A', '5reLClPruwSjMHdgFWATmd']]]"
26,https://milla-club.de/son-mieux/,2023-10-13 22:00:00,Son Mieux,milla_club,konzert,['son mieux'],[[['1BCBAzjX8J0qpvNTPRDCLc']]],[[[56]]],"[[['3v2dHPoXhfVVZ6HQBfjQOh', '2ExdbieQffMXpY7ygN2YN9', '1FC2VBtt9dWeXZoXIYVvbh', '31G662jWMvWL1e0qmefLIE', '0Ep95NHSRnEPeSNJMNtmzo', '7dm7E68GoFLZYmVTlC8tB0', '6CEbKVI9hDCWCNXfgCXdUD', '7r0lgjOzk0q0DjrPRBoHzj', '74HqABO0fj02IDN6s4oEy6', '2xliwr9iDARhOyoDjkC6iY']]]","[[[73, 61, 55, 34, 51, 50, 26, 29, 29, 32]]]","[[['1FC2VBtt9dWeXZoXIYVvbh', '3v2dHPoXhfVVZ6HQBfjQOh', '7dm7E68GoFLZYmVTlC8tB0']]]"
25,https://milla-club.de/greg-taro/,2023-10-13 22:00:00,Greg Taro,milla_club,konzert,['greg taro'],[[['1Tt4xvs31iOOnA5A37891U']]],[[[22]]],"[[['3lubgVcBdSaBOQzRBbtC3q', '31tflNkccj3jLCN2VuUXVV', '3PNnqRxKg3AqYeAfG5z3L2', '6o5hc6NRRv8IkZeoManyJb', '1FP8FcdDdrm9UBw9CukiGH', '1CxEbItfmBsaGtxqElX6Me', '3xMcAucPSCvOlbC0dLqcCx', '2N2mXTObMbmkTXWMBJ2EcI', '5JTLHrEHrFhS66YVkjDFgc', '0d99oxHwsn3UASW5n6Tkvx']]]","[[[36, 25, 23, 23, 21, 20, 20, 20, 19, 17]]]","[[['3PNnqRxKg3AqYeAfG5z3L2', '3lubgVcBdSaBOQzRBbtC3q', '5JTLHrEHrFhS66YVkjDFgc']]]"
24,https://milla-club.de/milla-song-slam-10/,2023-10-13 22:00:00,Milla Song Slam,milla_club,konzert,['milla song slam'],,,,,
23,https://milla-club.de/southall/,2023-10-13 22:00:00,Southall,milla_club,konzert,['southall'],[[['5fGjyURfvKXXCTcnCfU9Dl']]],[[[56]]],"[[['7qoJUjzBMWucLSFvZrDoGG', '7HlosJ4L6UCcelL8OIBb5Y', '4KLiWauWuQ8D6L1JBNiLIo', '3AAr6vnpnNDjRKfG8CjR05', '34hyj3OkUOKamVRemBBQZz', '0uyORXuNyuAosR4HpOU9If', '7eeBHQtzUvhsffgXWBQmp6', '2YdMVlfOdhVmewv1VQBVSl', '0adPTDxpcf5jPXPjabTztF', '1xvBldhetO0j0bdugwKsDh']]]","[[[73, 63, 56, 53, 52, 51, 47, 50, 48, 48]]]","[[['0uyORXuNyuAosR4HpOU9If', '7HlosJ4L6UCcelL8OIBb5Y', '7qoJUjzBMWucLSFvZrDoGG']]]"
22,https://milla-club.de/culk/,2023-10-13 22:00:00,Culk / Hallway,milla_club,konzert,"['culk', 'hallway']","[[['5IjUMI9yd5rHBglgX8Ye4z'], ['2TPGj0a0J7u4ag4qcFDR5A']]]","[[[22], [24]]]","[[['2ZqrM2Z4Lg71JlS0bYeCeg', '2ypoN6DJhaEfbcYlKmLCXu', '7glRZBnOyBhhkeMcA2A1zw', '4kB3hR2MGLPZ51eyXPW6up', '57AfTvfCI9HHXzZMZmaHaC', '613agF3OCtYFVu0c2HhSZ7', '5bhKfygXUFlmRaN1ClNcBL', '1vCwjY8ZivJS9CkRN8j6tZ', '7CwtFksLs9SaxuYmKfdi9y', '67cFc98ETYrwHhsJsYlpiX'], ['2ZqrM2Z4Lg71JlS0bYeCeg', '2ypoN6DJhaEfbcYlKmLCXu', '7glRZBnOyBhhkeMcA2A1zw', '4kB3hR2MGLPZ51eyXPW6up', '57AfTvfCI9HHXzZMZmaHaC', '613agF3OCtYFVu0c2HhSZ7', '5bhKfygXUFlmRaN1ClNcBL', '1vCwjY8ZivJS9CkRN8j6tZ', '7CwtFksLs9SaxuYmKfdi9y', '67cFc98ETYrwHhsJsYlpiX']]]","[[[29, 29, 26, 24, 24, 23, 21, 21, 20, 20], [29, 29, 26, 24, 24, 23, 21, 21, 20, 20]]]","[[['2ZqrM2Z4Lg71JlS0bYeCeg', '2ypoN6DJhaEfbcYlKmLCXu', '613agF3OCtYFVu0c2HhSZ7']]]"
21,https://milla-club.de/widowspeak/,2023-10-13 22:00:00,Widowspeak,milla_club,konzert,['widowspeak'],[[['5ZW7HlSuZz8ng2X21cXbdP']]],[[[43]]],"[[['7aVUPpEb9j2sSmgb4AdFWD', '4K5K9cyYtRhCoU8VT3EHG7', '5IGWNhUvt8pmhlUF5bGz2a', '1bPqUmahpsq322oJWYpnnu', '0R8cy4E7RWoP0oxiYY4GF1', '1p0zRpMuzAx8AUlhB150G8', '6DxpEG3H6I3RlZ8PGbYOdE', '7hUuYv8NT8feTPZMG4RS5R', '2bhKJw0EreRC8kKq8Oktmm', '3U1REmftivaCjTNhD8F9JK']]]","[[[52, 50, 46, 45, 43, 40, 39, 39, 39, 38]]]","[[['3U1REmftivaCjTNhD8F9JK', '5IGWNhUvt8pmhlUF5bGz2a', '7aVUPpEb9j2sSmgb4AdFWD']]]"
